"","ALF1","ALF3","ALF5","ALF7","RPF1","RPF3","RPF5","RPF7","HAF1","HAF3","HAF5","HAF7"
"OG0011487",10.7583601470094,10.2516805034137,6.74244169047814,6.10415800205562,12.4798936980494,9.26608112001186,9.1185741925858,8.64969702090704,21.8405525562644,15.6715548425139,12.8592943907497,11.2807931111666
"OG0011488",24.1835290763514,9.96653286758383,3.89296164462491,5.59651411878741,14.8001118747276,5.00086983412138,3.52896455404619,3.33185344544846,11.8032511116539,6.45694896548229,6.03550407367203,6.48157162964894
"OG0011490",23.0092548495897,11.1082482410379,3.77322775112003,3.4877769672621,15.4186319281619,12.0104414126733,11.511345520296,14.4037664136554,12.8220598730611,16.8444910216645,17.450618560869,19.3200601496686
"OG0011492",23.9965606276325,21.8629849806999,5.81546108144113,9.31344859057815,17.3978775000521,10.4851681331295,6.58312630038527,5.67129141955842,10.7686929711328,6.67460383330251,3.89741258763278,3.11547160042453
"OG0011493",12.9662466269106,25.9961910580543,20.7274336874759,32.1593555487527,3.45331566303478,4.65495135645416,2.5242015029448,2.51914657904574,8.64375841766143,6.95111686913073,8.99683066863539,8.17568748209947
"OG0011494",7.32496573667159,6.18033683532424,8.45792863947859,21.4395295600489,2.14309631979107,4.41598339235489,2.02387662674107,2.35427459952798,1.5329968405529,0.827865136452344,0.370338952228838,0.422130240030583
"OG0011495",12.7529138272295,21.9642013908811,26.3699724097652,24.549858740189,19.5725052855228,61.7685596484282,81.3848572766369,73.5691502249126,16.3108877813626,46.2724272335238,43.9574644510012,44.7316538674601
"OG0011496",8.76529812063394,18.3668597825441,54.1630573801415,46.471654606359,20.9303439636824,23.0306186382169,14.2722925796031,4.93859092321602,12.9806187427516,7.82050171227324,3.51367800586884,1.93719534970611
"OG0011497",1.43794077894794,28.2043887313268,10.1387415834344,2.34728944803574,3.79137666268204,30.4414905138022,7.77655241289541,2.41707138016733,20.7549725165452,10.7594968392306,3.80795453772986,0.747310485566933
"OG0011500",9.13853171968543,5.17585134079235,3.74795848556427,3.31473378439693,8.14590998957602,5.05655919412857,5.54281439848413,6.97777859274288,2.93955719331422,3.9427721924579,2.94142969820878,3.34223881748151
"OG0011501",7.17327682723284,22.8455323188394,32.9631997131539,29.265899389164,14.0309154690383,32.7512249651052,15.6157125891003,10.4328059839886,27.146266599558,17.3165433671425,21.1190153164355,18.9654885573941
"OG0011502",0.256298935533281,16.8516128936005,4.53982121671107,0.162323240883471,4.88440597015781,149.395141033905,44.1257900933717,7.81711446519623,13.0620555534423,36.8230789516757,5.38352533825286,0.295497123466534
"OG0011504",2.27572208979645,2.00222748586261,1.58077421999986,1.95230297827343,1.43511813885782,2.14585277866817,2.70776753850481,5.3177341691763,4.55699337443073,7.1361797810002,15.6106266050421,32.2337739053503
"OG0011505",2.04709706212289,7.57541889707074,16.0633327692761,29.0488770075543,1.15189106141826,4.20875414734517,6.80008798673361,10.1430666617295,7.48685200072812,17.9870957619816,22.4070140912592,27.6492974348909
"OG0011506",15.0560336470664,3.82863046296012,13.3930860076446,2.60733426449064,31.0777454245043,14.8867906179715,15.9092299304986,6.70190704419829,5.74632601426189,6.4249370298695,2.20700119735799,0.988082842895161
"OG0011507",47.7700018159236,36.7035933350846,42.5089102299672,48.1364779484543,108.301377198185,63.5338255927716,72.6330518323282,49.2986474421006,39.2876225671896,46.1987681400958,45.1411663865993,40.525545868386
"OG0011508",13.7186288867054,10.3735611288197,10.8196938681938,25.9404183152143,11.2070213149277,6.17821000901386,10.3686978971321,11.7253405032489,8.62812533631399,4.71005987996307,5.01523813622246,5.10882200462006
"OG0011509",9.05449296115218,5.23269268032492,5.96915503378462,9.18194901192837,13.0267274559519,7.20392207550149,6.14523607090277,3.00036784024664,8.10912004505402,2.03519444553528,1.80380028196362,1.9734994192605
"OG0011510",4.50171445940776,4.55108029497902,5.4031789971702,6.43487035060399,5.84736191542793,5.38602318646893,8.5509957409996,18.0256850899523,5.47232712384252,6.0052904772441,9.2672429307697,15.8945827940725
"OG0011512",44.5543279556486,31.7886240995319,26.8962914854866,24.6246064533983,47.5056023229314,30.1590102503839,22.6685982991426,19.515500044024,31.8658740413794,22.699170183048,25.2293554405242,30.5930331109997
"OG0011513",26.7698418811524,17.0715534650566,15.5485550977037,11.4584368434603,19.2223639143561,12.0770663454293,10.5205888705899,16.2893237238553,18.3717234356797,16.9337171930727,15.8934106781331,17.523449570044
"OG0011515",7.32848917714863,17.0226289107323,20.6253467343881,11.9168805747012,9.85156278637786,31.9751393969363,48.7543000622342,54.4323729456297,11.0718095748445,28.2048458368284,31.8837483819031,33.6787006917041
"OG0011516",16.0375529316666,54.7544279138055,168.438838967434,217.139974214318,15.4015428343266,34.5255863732743,40.3206894497335,34.2006000160548,12.0695520231174,22.161107554842,31.7680611094078,50.9868381572396
"OG0011517",5.88407879842822,4.79544210501908,8.70886173888494,10.8069074577077,2.19441447539171,8.68251351050801,7.09547455077505,5.5259819848279,4.43009162579205,13.5672731645801,16.9541473616543,13.3559379534746
"OG0011518",2.51788273620484,2.2593344800421,2.9448492233892,2.0181621975657,4.63115596050785,4.19659458728636,5.10680938508352,8.71899909180689,5.20066222460584,5.530040658602,8.15658156771896,6.49462294473531
"OG0011519",22.3919727587502,8.10558276452425,7.8277607699468,5.85230476593139,32.9653366150958,18.3844219033103,22.1886360418885,25.6534182807026,14.5457468093424,14.0388303204342,12.5430006796568,11.4147305449868
"OG0011521",1.81470759624779,1.47671378995905,1.41721724423366,1.3741546819292,3.80615810818972,2.79802634275651,3.29504407428229,2.56814792438241,4.45409461183581,6.09395309826917,10.5033803944076,15.7814971225878
"OG0011522",5.0617421376742,11.2099195845125,12.510585067949,12.379406737716,0.766467573141354,5.76676197683668,9.6856117206033,14.9553740437568,4.61268380186909,6.44580812810971,9.46893997864587,11.1645490048683
"OG0011524",34.2144910108343,62.1226216610292,113.617541999316,77.5895171476778,104.964709058997,148.044512327694,201.768635689262,150.30192259559,79.2852693696063,171.631987165041,180.2181022094,147.488809028368
"OG0011525",19.1990654939336,12.7615362136567,22.6792878204111,17.0946206703208,6.33637939835799,2.82254172717743,2.66822420520663,1.05269399981129,4.09397480506046,5.13961320869863,3.73881400928596,0.466896402244365
"OG0011526",19.0528226778778,15.712563404455,92.7856400935512,278.926599864425,31.6157931811491,25.2025392484877,25.3859224982506,23.8377314432989,40.2509299452941,37.4373040498467,61.7338366908573,68.9956849896494
"OG0011527",7.97862347590945,10.328903050414,5.75164629860447,5.14360545036776,3.00627174029815,3.05108740464711,2.87872039192678,2.94407023099568,2.88826815305065,4.14957607785589,3.01603244839115,4.87432750305109
"OG0011528",9.24070882842251,8.89907263027612,4.57921667771167,5.56583611067342,13.6929144622617,7.22365611571816,5.04778000857848,4.46963301103916,10.3674683161719,7.12058632342841,8.07073895957863,8.73207205479251
"OG0011529",6.74917170673515,3.58364840919431,1.67607944970862,0.404123047938807,6.95819987335337,4.45762020651685,4.57618440460326,5.24822092090757,8.76923373140968,6.26033389316279,8.29834027030752,11.1356392323402
"OG0011530",8.68341289115504,8.17062821206707,6.486514362539,5.76030381926628,8.37690041821311,8.87584892597656,9.08624453062225,10.0658583691007,11.8314353603815,12.2169090407551,12.0994939654177,15.5758356842438
"OG0011533",90.2094142386035,134.971362571747,44.7489300408002,28.6397496328809,23.4167139271215,89.9879360640194,27.7777485805404,23.3764049719838,98.8884553526731,73.8859626366396,32.3477481037296,13.333562550332
"OG0011534",4.80487676701953,7.56124807384671,17.6849446714777,16.460480788599,6.18460074672949,6.66438565094723,10.3443648066386,11.5296044817073,3.0677217722746,5.35924161798881,8.2280419883097,11.5926042860181
"OG0011535",8.83021339575115,61.0768612821298,348.602984079193,309.7375542902,15.9584160843002,82.4292411169786,173.174747686863,134.283391175817,18.4324241643232,69.8559437660629,96.2934153187874,63.8914325729333
"OG0011537",15.3487251799485,6.62835271874805,11.0570515128624,8.52456790939877,16.4281022333819,8.5980786037843,6.99221622960181,7.2359728278443,18.9493578604408,16.8986327758076,18.0484149714618,20.1444105647558
"OG0011538",3.51462650605185,6.79698249820918,24.4802636194944,31.7857973001451,3.3064691694842,10.2711379617837,41.8771539886762,87.8720447440474,6.34117883679255,23.3980322173827,66.5301889649776,114.240101382064
"OG0011539",0.991680986067713,4.69489137778092,9.43338092524158,10.2931444423071,1.73555848595957,5.93985269097976,5.98737357357202,3.59023616280331,3.09285619808836,9.32403593819387,13.5986307374182,13.524952834996
"OG0011541",1.16477861257959,1.38300993187927,10.3571744336887,21.817589023982,1.17052309445686,17.5040942177991,43.1353202197785,25.6046306688043,1.87212839754929,3.90984809395891,3.8675448225755,5.4038250770943
"OG0011542",5.66223424108684,7.96431215234172,24.8189095292112,35.4552348483708,2.09914235996241,5.46520426709323,4.53184262176884,3.49408404349199,5.44297290946666,5.83102122229838,7.17679882912948,6.97075015529736
"OG0011545",4.94486529652636,12.0962092823447,16.4825784830673,19.693604963488,7.21331395951904,23.8659753116928,15.0291272239612,19.8674319496332,25.3913377999965,26.636969293534,28.2481753899965,31.3673459068089
"OG0011548",2.2983759953926,4.77525259587636,5.64697381044421,14.7460698381113,4.31898203789515,4.86501283760097,3.59854326954562,8.08471222637778,10.3661136961236,6.6556831330838,6.04567421860582,7.31577960962588
"OG0011550",6.04978558436586,5.97876864236198,2.0810309609968,2.51117149239892,6.04369886444144,3.63542746210985,3.06452992191286,2.55856300741214,8.19242586147138,6.98529205636921,6.63611760628757,7.62101422621862
"OG0011551",15.9746636133954,52.6415452670944,72.4282471847409,42.4295633571704,42.8811078638002,156.06818646739,172.513624192345,101.392847769751,46.5993384373818,107.152953493211,62.6711412597157,26.4881766552596
"OG0011552",40.6545478927782,8.02663767765572,8.69568650223114,11.3600368496785,48.1380768565472,17.6503112539882,19.1467847735766,18.7190197693293,16.7641041592064,11.3622094604779,8.68828730057653,11.5530598205108
"OG0011553",14.0128734504167,11.6539498208344,12.612314391141,12.6191082013872,11.1609426676294,9.82619617077058,11.3452560462779,8.91252735307084,16.3030161839722,13.9003150953911,14.086278581927,14.4874451175613
"OG0011554",15.9711068898304,44.0673861053508,103.818349284837,63.2730943205105,7.04675668588529,36.4894669762705,48.9862543744405,22.6630870010803,10.95721230721,31.1442893878237,28.6254499016968,14.1217176010943
"OG0011556",0.680242340513932,3.05187577652761,3.38060777900971,4.84582388956674,0.170065289460151,0.925049272839545,7.54071009434212,12.9300893172317,3.27528353024455,4.64065376584937,2.91513736668421,5.38696498980047
"OG0011557",43.4560875372803,27.5252064826456,16.3999471687071,12.156774354854,47.3812314704082,10.1440252717541,6.33057927906244,2.83107324276319,29.3570290898956,15.7462769440946,9.25203520723149,5.41222412928772
"OG0011558",9.83802743258561,9.08893456581728,5.25160078414176,7.92507577403275,8.43446210694693,10.2863674981218,18.1203235236669,24.4247763090622,1.65079996597054,1.7291335341158,3.12231184906687,5.74899841524568
"OG0011559",4.77719427030972,9.97662260772119,6.12556660906807,4.32436079200837,7.45534993342948,6.09862848935818,5.68209056781079,8.19128291251406,14.2670443816688,12.3435469527661,11.2514764115658,15.6319090539713
"OG0011560",83.7746195145871,44.8844160863691,35.0374577957807,40.1331777440702,34.2965460826572,11.6235427474686,12.3568467775514,12.0211362416378,24.2169224366565,15.3057145120975,13.5764854647608,11.2921246040689
"OG0011561",5.88434243448896,3.87788527573571,4.68898589300293,9.83662219912593,9.0920167794045,5.6566533918881,9.48270354589886,14.7175533344759,8.08511918553861,8.78415707199474,14.3872401360082,12.5278370373856
"OG0011563",29.5997931643676,22.5863827505676,23.4999721288973,17.8383545332349,29.3640930121704,30.7894959708296,28.2867261231221,12.1163173362959,22.4244750068007,34.3613408891114,24.7502054926104,10.1020881548124
"OG0011567",9.92771521483921,25.728873200222,31.2958442569347,30.8463838892427,19.5659937178136,67.2565561766258,75.8388994626769,88.8885663446857,26.9939827219327,81.3809414821046,92.5310649572253,129.794892976516
"OG0011568",8.0056542421479,4.72161601992131,5.01787644149055,6.36901038758843,7.39834926679576,5.59505410784441,6.52975338857337,6.66785512995701,7.55697144309006,7.53785116637335,6.37916336628891,6.94859199474953
"OG0011569",14.9182767735032,12.7863424869468,6.22175283078695,8.59127221912827,20.4935183991686,38.3963525095308,23.8805383516989,18.5800914836094,18.522918260878,19.7746283156123,22.3141138850312,15.666498346639
"OG0011573",15.1299769106947,16.9444401847696,6.53117623081393,2.87120770833361,11.4282951136994,9.83001798681799,8.7336362382221,7.62833514020636,14.5911363289384,13.1964605435488,11.4472007057116,14.0214800219316
"OG0011574",11.3739933972718,19.2824217596076,8.2673763992832,7.49310817737034,8.28950622408204,16.5385984547295,11.6368113676452,10.7525863399951,22.9818882141804,24.0305392609193,18.1568077850925,15.8016644541379
"OG0011575",13.597146833875,33.0195368305351,73.7807057075684,67.9294953343113,30.0453571543536,39.8740936509545,49.651429112595,44.4770420054788,9.92429739042021,15.8132782320703,16.7125137832533,18.2247609564813
"OG0011576",15.1843865626762,12.9455570607616,8.55498301236321,7.91538225968922,19.2382286582669,13.8140720416088,12.8498328861244,4.85618277808275,7.85419398825977,5.71902541960076,2.09436040705345,2.55640728286887
"OG0011577",5.27794412062579,6.39454726197493,13.9352507186796,28.2707705452705,7.69770238534593,13.5506490306505,19.6923461911817,23.0922756761206,4.19178774056803,9.26520159331028,16.5884135836482,17.6547473779814
"OG0011579",42.3549829876934,84.1269092140845,42.1678402845994,36.9874356627771,34.0737601705232,32.263530926738,20.7852665296116,14.5181155865613,35.0004554822136,23.9842565974391,29.0342820618528,23.9477064991148
"OG0011581",18.6036131814669,16.0873242820474,18.3002053011784,23.0424180778376,12.2948696529899,13.4672113184363,11.6684716815076,11.5487778390592,7.01762763276218,6.32013938709993,9.1868220467082,11.9831017487091
"OG0011583",11.2213613690902,11.3060216506589,10.8551952749414,4.84439492607824,10.4479026632917,11.5779827656569,10.1410881976577,7.8229059141951,14.1116050653736,26.9034479879212,23.4385319386578,16.5188989368499
"OG0011584",15.5659543022804,8.46776433194804,8.66902324860502,7.29751627508396,12.9418048827112,7.49582863664869,6.73820141860468,7.03821041540244,5.54995417379122,5.35672905745028,4.87337576660671,3.81339607704912
"OG0011585",81.5499705360374,98.2692249286529,93.5166426287585,47.2819077406319,93.7182746853493,98.3032086079737,100.457827987275,56.9542320198795,57.0991437724994,40.2349755069206,27.695469560485,22.3415373935351
"OG0011586",34.9268552812149,22.60587841071,33.977394776369,71.5448095440852,28.1568234378449,16.9354239698437,32.158356466437,43.4638098878208,26.8632313602329,24.6945835216336,35.7902131427689,47.5944580146638
"OG0011588",23.0478127476475,40.1258871810219,33.079261783605,31.9867997566642,13.0054865245718,23.117220122875,23.2618953553244,25.8711564202593,21.7283769141648,24.1488789447416,32.6242713125972,38.8888376959958
"OG0011589",13.7679763349107,50.6481126665518,54.6750001614512,61.8083356918112,10.1470379814229,24.1268379580835,40.8193114592542,69.583657478586,34.4476434436656,56.0268181953291,72.9965316493287,62.7240086894059
"OG0011590",18.153086652817,12.8110528966121,12.4773105211082,13.3181947621226,16.654412472236,31.0086078290481,42.1813127930317,31.8488358474825,23.2351349436604,20.9623482366071,17.625161047253,14.810249915523
"OG0011591",11.8289831905194,13.3805899006983,5.23182345333072,2.19708423029242,12.6068653936633,8.03129884421332,6.70948512369272,3.71238480458929,15.9559904745626,10.6629660517979,4.32857105322863,1.95891235732707
"OG0011592",46.521875211928,44.056654297539,110.843254456853,213.238581310056,29.2960676017923,38.41937793958,78.0129623619391,89.5480233266273,32.2134966630932,53.6144080563749,113.682945542706,138.079785836951
"OG0011594",5.16083632980938,6.63586264585375,1.28314768148578,0.752382648584988,4.1645444639183,4.75883773555386,4.1438563619563,5.17927260220666,9.17235892939426,9.67993188613114,7.84892374527592,8.68646470110585
"OG0011595",3.68906988947676,30.153418696643,7.73549527176336,0.0932586353472747,4.57304312319175,35.1146392859706,0.847337555385058,0.0918850244362697,20.0903528082664,2.10762472911081,0.089917022136057,0.243563756560392
"OG0011597",4.9380546436371,11.8213007964902,19.0362239465223,13.7310927438842,4.2595175185119,9.81630201439481,17.0065217130419,16.7739169260345,9.90198599970968,21.6103795492523,14.7920552692651,14.3770544229669
"OG0011598",5.00331249782421,18.9896727163339,143.838752760178,427.428438508369,4.15928489301262,13.3186539558661,35.8099461465828,73.9925958817109,6.24764205930285,22.5012903264186,66.4478425751527,115.04141930324
"OG0011600",19.539502911404,80.048083133355,175.390834108911,180.634374079779,80.5998228942505,287.459738572069,319.836132793237,166.959345311531,90.6612558732214,211.578125617134,262.110910227659,174.145484746975
"OG0011601",82.0219074622984,77.4617120901058,230.317662028225,573.481999969794,61.1167241568462,76.072450746768,68.5442255393289,27.9843135436379,56.0141462353116,89.700560566642,91.9826585607702,105.049134741942
"OG0011603",195.297988793723,115.447147367595,334.5581234143,275.248735649385,165.163882939805,196.393696836484,299.729056653817,178.726198658926,118.917839102496,277.882485156858,210.15002772854,68.2100096008229
"OG0011604",56.6614115174569,25.9337761012627,58.5241950127449,71.1766237833392,21.0308313084334,16.34342544728,18.2322807746644,18.6647303644261,16.0844516766507,8.54291251312612,12.8488290264481,11.4668266082194
"OG0011605",10.8936427468604,13.7976840430876,22.290087348485,26.9309098486835,6.13097957040244,4.43452770257378,7.24007373550252,9.88977641384378,27.1811698764116,22.7358100918647,12.1301774106594,3.61131968305284
"OG0011607",20.1730591733604,13.7278860884571,4.0964398216565,3.80320901384658,14.2893221404345,7.09636758298597,4.75926767854995,5.50682432152771,7.2724116108624,4.47962392938508,4.14546248957541,4.16746539270861
"OG0011608",27.7439933695717,35.9117258601429,21.5539243193828,25.8514338288212,29.2617640239255,28.040344437378,27.3715150737793,37.6145936123073,46.17097720408,46.2635255129989,56.721560967986,67.6118217235749
"OG0011610",18.0422165612846,21.9701587009999,24.9334647705163,46.0976151822335,18.8774789958281,19.7395066681301,15.6530236484133,13.270052147791,30.5103341441296,26.7980469709499,22.8378615470866,19.6668014766254
"OG0011611",11.3926141959599,9.82169390556641,12.1624758528215,10.6003535693625,7.63158899940334,6.80563152675867,3.10150810513604,3.22522784704834,3.34007243245329,3.76655920695532,9.9886235508701,11.0270468009717
"OG0011613",10.4249152957873,27.3280504064214,57.8206494908363,49.8362171808489,13.3100179166624,48.9108652725175,65.7566279282237,73.1553147414609,17.6530006852364,41.670440677818,55.2333300546158,59.3808195008741
"OG0011615",9.35294013562564,9.90493280748955,12.2281130118127,24.1270421296965,5.59926482157716,8.26815817963241,15.2969363059715,23.5156293940869,16.559742309863,31.6215395478389,62.4422490006403,40.9366091309191
"OG0011616",70.7528916586724,44.2227365094611,65.3793499005547,42.3811594463332,105.977739532666,74.3210859523657,93.6578759412047,74.9146398365118,39.9738214951046,17.2265326077956,27.4942336543479,21.9888162623617
"OG0011617",14.4150608319922,7.82526375930577,2.60362230967471,2.50075276661325,19.0166601133224,16.6634118796903,13.51236787406,13.2178735969494,5.06832401029569,2.21031224502797,2.84858682130315,3.81565157400459
"OG0011618",3.3020861304084,3.55395430594466,3.37124076540173,5.54244323326431,3.62046448069041,4.1926406353739,4.20252514531461,4.18087280017734,4.74737665603663,6.27203714261458,9.53686523756064,13.572617783919
"OG0011621",29.8518152047981,14.4158341734276,2.88951163410382,0.749597467761785,13.5135384741232,3.76305167493216,0.46110202279117,0.085229548000023,12.6007768583785,0.168055230750569,0.0669939394266545,0.049961545733801
"OG0011625",22.9043061512499,22.0908261886625,4.40023105476937,4.50281372246748,25.3952268457295,14.6063423712845,10.2853591994281,9.45396457059084,25.7882936388352,13.78852498532,9.53691229416484,11.2957991131506
"OG0011627",3.42954977459092,2.4260748951379,4.00319299996821,5.56817644986673,4.24540940581805,7.47581177760513,11.3257564511185,11.2373640049528,1.94536027877958,2.07454048176489,1.52766989463729,0.886330476647529
"OG0011629",28.889473612223,25.0484355017629,33.6181194937583,39.475794881985,25.2927584134849,22.0411409354137,29.2484158988973,32.2151942781821,16.6710658043784,19.4763599071955,18.1760649534854,22.6639600498312
"OG0011631",46.9509027534922,30.1008683909755,9.16242379120588,2.69606670062374,48.5265069815606,25.6838059219359,14.4837213099521,5.65475665572051,39.102305879247,20.254190545165,7.77947326985936,2.56927361915965
"OG0011632",0.348316410382917,4.87497517258679,39.3031205441286,104.761949683415,6.82277228832088,29.5310731025,69.8890668350501,94.3825019527298,16.5352964781958,38.6047623790288,55.6660150620701,74.3288626073151
"OG0011635",0.371194956867718,9.98860919699661,7.14300188837153,0.908922952533841,1.0659146356904,20.0653481072497,3.19488373355423,1.08890979913194,5.91039121522181,9.82285403648347,7.56535490892109,0.965042676698775
"OG0011637",2.30392118600169,6.41037266259011,9.69267434690452,7.54925752396436,1.86303942260345,9.40750517420173,13.9820295445356,10.8590829522735,3.20693669834172,7.98249713221807,8.9437787578311,6.69617750404926
"OG0011638",48.2364893458244,94.0048352155504,274.006884101143,640.786178882345,51.4888705883613,170.749549167379,207.420831708668,237.653894464178,342.775086324539,496.466518873094,725.231230310187,729.928650504851
"OG0011639",32.2984763861819,36.6632474751805,14.7164261116057,16.9273205386706,38.8933969401651,39.0500809341679,13.0198372472799,9.29128943030878,46.2457790641724,24.3298163245767,11.9768069811309,11.8646744321775
"OG0011642",6.5117664263285,5.46746539434661,16.1213257042618,17.2490550468244,3.63660170418379,3.78788926467267,3.79407691666747,2.14799285515096,1.99752475292798,2.4454073419078,3.09218740434525,2.92824313204171
"OG0011643",37.6147442074622,155.599389149404,47.8915349963576,9.89586233047167,22.3918134937561,27.9539935712838,14.0256582359096,10.6852037580075,53.3697970254666,32.8750971098363,12.7992510545223,6.21760532194116
"OG0011644",101.149154852874,60.7629322260972,42.0936671104225,38.580603272226,76.8068729943406,55.856609644039,53.3709032043773,41.1653033969989,61.9353357419599,56.0946968486188,40.6631860049711,37.4260863499908
"OG0011645",6.77545576820906,11.1598185527531,17.7030957990167,22.4587539782887,2.16557131194498,4.39597083186826,2.51912585049073,0.98488750694173,5.9968501088511,5.73339979817515,4.46169749256007,7.20620686902941
"OG0011646",4.38070343976805,2.39479313607061,5.47133910330362,2.14399689610007,0.497780733066359,1.6826130595294,0.712746307595831,1.90073637950418,12.5469701829265,29.9312026393655,45.5778019019732,25.0641239946382
"OG0011648",12.2692424553941,21.6280266335878,7.02609919123005,2.13487731034837,14.4366234451736,3.40685457530531,5.12998558255958,6.30940680362584,108.929469535461,57.12152673188,58.3114392226901,48.9436419213543
"OG0011649",8.89083859263766,3.61754458041844,3.16684912577058,3.57288074115746,7.97147302824665,8.22457433429607,5.84029750726269,2.2749262684372,5.04433592254062,4.28562038528191,2.01699944877322,2.24711057296854
"OG0011650",6.42842755146616,5.02260834604829,12.0397760494322,13.5037743649579,6.57106198855376,6.97179132105192,7.99561577165468,7.82647261431083,7.29234964636601,6.96232535813241,6.23358176902628,5.97148813441702
"OG0011651",7.045085732036,12.1545195394714,19.259545763457,17.0261634651659,7.0772830548319,9.81430255484763,13.1437486008375,17.8574958159735,7.09424385559454,12.1889783627742,18.2083668770514,21.5161819756554
"OG0011652",11.446617209323,25.411153303764,39.7665474805701,22.9240296323722,22.598912538244,34.997335485257,42.5943626737178,47.9861971410038,19.1285024342696,33.4811015879876,26.4327509465959,26.3720108036933
"OG0011654",5.90098214925545,12.9603465631873,8.6812336322369,5.7644126635331,9.93626937439289,23.5494128965077,24.4625363048049,16.5137571269741,6.74543203572213,16.1809386883829,8.94048385941294,8.20657665619791
"OG0011655",6.4700068821809,14.5159997528777,11.8413840081947,8.2104597285482,10.5782965848005,13.8773273317841,12.2082317885786,12.7492079896782,16.8826413348723,16.6184216489931,16.1240519246857,18.1240884277843
"OG0011656",17.3421728942525,20.5553070258844,21.5133175960576,15.8761251682017,24.1189718802533,45.8359242498002,54.3406507219229,62.8656560218628,26.2509903393759,66.6150159906257,55.6552072821579,99.2179363946434
"OG0011657",9.55990711505464,8.85643265678561,8.4820634419609,10.4402218040686,8.50082977572969,7.41227393850456,5.44919366731622,5.85350137986005,7.22820077905814,6.11101286820425,8.84332173339772,7.57026391104564
"OG0011658",2.08660416957824,4.60422712443691,6.87421096078693,16.3876587062707,1.33784484138801,2.83411537950276,4.01089984737131,7.1822006440908,3.84350683966881,3.0758543227557,4.24146915048988,4.04582739177142
"OG0011659",8.13445080106295,7.08704194869993,15.0409489490833,17.9040777564053,9.94358076937208,11.0216576187948,11.8868023682905,13.3769689063825,10.0164655009505,9.58142516402053,7.59640225457764,7.94715771175016
"OG0011660",5.52044104225277,13.7577187147684,36.9296729316358,29.3541367393524,50.6082721592359,155.17942290779,282.291493331893,265.411965094205,21.187813142923,53.1143032420943,63.0677841329465,51.2167171988415
"OG0011661",66.2416297405792,82.9752222522671,27.657828468247,21.3635262039299,86.4447316983815,74.631902646715,50.8083892185121,49.9014044458301,55.2333937490093,38.0628622288954,31.6847570672885,26.4132882978174
"OG0011662",8.61540901032472,1.75687726583484,5.54599228444981,10.3377080512574,5.20764618228392,11.0794934759829,14.3693096520632,13.742340579587,2.39464182305986,2.7080887015639,3.22302376628522,2.80562865501866
"OG0011663",2.80999492410548,6.54549009117809,7.47101516707619,6.93579455045304,3.69865997893903,8.16656047406197,9.61395008110604,12.0647549171923,3.46981934897913,7.87104847541644,6.97676189948087,7.03990494954324
"OG0011664",8.48438377672779,8.04929290832859,3.53292741491974,2.00150771725789,6.79528303558294,3.17565132258776,2.21846821660527,3.08297419358818,6.0681782010938,4.38220075030395,3.75816086097558,5.3441725789394
"OG0011665",27.5172014880814,8.28710995195641,4.68451488443322,5.00189929207936,25.5900633773912,14.5566964786801,10.9076093889948,10.6013647863676,18.0252323941927,11.1152187873473,15.068323969142,12.2239004863678
"OG0011668",5.70579161399653,27.6222915846435,134.582929623297,223.855299185872,5.33917054721593,25.058706891486,72.0577254080598,117.585400390753,13.2559515518415,73.7082348362449,129.586539515934,143.347664842731
"OG0011669",15.9478616697719,25.2141311523773,36.2209932895346,20.4131222539453,11.2046200489795,22.7697407167673,31.6914104306193,23.4391116435682,6.87257559262782,11.7640080686795,13.5698721624816,9.46356519185395
"OG0011670",8.01313021609054,68.6419819075942,348.954763853996,140.549586089132,28.6169938091666,185.854047581751,404.381803447559,317.172845236771,48.4496355440337,158.454250021034,156.333092088317,86.7037865413422
"OG0011672",15.2427693112788,28.7258369451028,11.1277291270892,3.61740469438601,19.6556921649236,45.8120616592646,33.3574635414555,16.5053387350002,19.85971461048,39.8850694740788,11.8108388195911,8.38540329089638
"OG0011673",0,0.304476155996442,7.84838178318207,23.2323510851423,0,0.604694748006301,33.9930569557669,48.9622242158775,0.524494253934198,6.85962191424754,14.2916597542703,31.6050911529677
"OG0011674",22.2438685689162,121.02058148473,198.966333066751,63.9076909383095,47.8711869047266,160.988184674088,137.858575672773,90.6036695756532,93.7824583371284,132.679727738792,72.0573428101911,11.4905163997114
"OG0011678",25.7618481816122,32.4488387242149,8.60754665366429,5.93274232028576,25.5318906427851,22.7746036293124,16.3248452220557,17.7475585541032,22.1337450098806,19.3776931907976,15.8374536871702,16.427798477286
"OG0011679",50.5728795414219,59.3924012848394,135.557607110796,48.5288461343045,57.907762765625,33.5765361688438,37.7999291081212,23.0912543091645,37.5650604688216,46.9466129652723,32.4584008105169,24.7973773373904
"OG0011680",6.99910193652866,6.49118523211904,3.58951073742424,5.43049394477964,9.39996778826487,6.60493913418483,5.52109070782234,6.56408450728529,12.5078288053441,13.615158410916,14.7214206496966,16.1554414268158
"OG0011681",16.9151097942641,20.2496491589712,12.699103480646,7.01228983300485,45.3339702888768,39.6152260890182,32.8911868850306,18.0642818676405,27.6757444909055,21.9858505548573,14.6112288348387,6.97582747666209
"OG0011682",2.46585112397916,35.3398876110868,7.88266966299629,2.72589174190822,3.57881319052679,30.4770307596483,8.3254115322375,5.47144207831824,21.8994283699294,21.1219009943502,9.08235022055849,3.58214669861822
